,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,750.8893552335315,450.1019867833388,342.3924798992552,298.78591327441325,253.98015419001277,226.74245048320626,219.48334027271542,180.79274048208606,170.93789044957356,186.70496018569887,178.83485876728375,160.50638338387455,155.77527057578794,150.08035110837082,144.21626485228276,136.8410706555752,130.58005704942187,135.24608158315274
1,713.3671447388527,474.7798946303703,367.02480097992594,289.72185798867025,247.32256494984415,232.1538257164819,196.63622528372497,182.97350927506432,169.87197444283538,160.5496794466597,156.30291571957508,157.10427540749512,131.28750709846952,141.02791460410472,129.5025223108973,134.33884632585418,125.77394209394296,131.61787854712944
2,707.3030473784517,431.916309374249,333.4948491399005,286.91336954203103,254.76631674934632,228.83449292038594,213.4207283474706,200.96451287849374,190.02240743906594,182.22706293485035,162.38794891860954,159.92215319708623,149.35303049938173,150.62678181441908,143.49300706439922,139.64834371094636,131.82309810948067,128.17560871738095
