,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,677.6098294792326,385.7775591285004,324.84118874266414,265.71685757196576,260.47026972842633,261.1159271599982,204.75004261476724,190.0743211549405,187.61095105193698,186.15398599690803,164.51095293165486,152.5833097140624,151.3690656925193,145.19791754359625,138.58531909973692,130.6088065137367,129.94020141079574,120.65188348234177
1,684.79810595197,417.1241093933045,293.9028919454295,267.83913315448746,250.58732087828452,224.24835664096955,211.82705645420472,196.26286169064466,189.74856713377048,175.45519470645075,166.90704967617012,150.27014123157036,149.54911480242788,146.86609369577522,141.47726701695856,131.7745302556732,130.89894357046316,124.19187205872119
2,662.3264583937565,385.32118234305585,268.67725200148465,281.2993315473875,223.66337249729378,228.1548203705057,214.15704472878207,200.0036172247198,183.75508209614364,180.43248848479485,161.33208594057479,156.77792711276265,155.9324272042637,146.53791457612593,136.87508043126746,126.3355175584642,127.02426105867444,130.37745681536472
