,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,3.2485004878915853,4.800887354323958,5.691373249341023,5.7906404262761075,6.788343649719757,6.070252569980652,6.05490542100515,5.704213240686084,5.26701762840505,5.012079544173071,4.605120287003367,4.530284210069343,4.5179399966130775,4.560240217548393,3.985769567729333,4.22258508845579,4.197061813392405,4.446002062323904
1,3.2245470922650314,4.8728210329197585,5.706603601274399,5.594061624377176,5.642425430838414,6.915825435527603,6.235162203341143,5.092159807714044,4.3092181224585335,5.035914032739558,4.892482067794352,4.335335569321786,4.062081522246285,4.101994297552987,3.759752833339707,3.9216427132768956,4.009652470347457,3.6853300881356335
2,3.233212969071549,4.73392052744648,5.639198230238133,5.353538768758236,5.7054010034572675,5.8339649779115295,5.789703204729933,5.748855142615998,4.735607540706828,4.57026825521076,5.032191706155126,4.302320901112377,4.8919957836966805,4.327075128169415,4.130726270748413,3.986772418252477,4.207828856210065,3.727457050512058
