,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,0.09147138757789165,0.030163615453508444,0.029648993984451415,0.014953541768909093,0.0058603596941349334,-0.0007286710302169625,-0.004128012340292837,-0.013100172176724113,-0.013065095469191445,-0.004015603154780078,-0.016072706640558244,-0.010377598062727842,-0.00568167671734882,-0.006859542860073684,-0.012234916914198972,-0.007931213219930202,-0.004110232495357102,-0.009608598792451921
1,0.09290318972416474,0.03794042245569306,0.0074807556876788,0.016937620162164473,-0.009540215884084739,-0.006276009333141467,-0.010407882799451307,-0.006824656267709893,-0.003982918470218908,-0.006262478659777605,-0.01452028731486987,-0.017410258671290032,-0.011370237115021274,-0.006016794950326382,-0.008509726162673936,-0.010057949111213578,-0.008935029871575507,-0.008495682660905621
2,0.08990343503407135,0.032255014995881695,-0.0044862103828221325,0.0020319617247636177,0.013303102350194797,-0.0035497557834175673,-0.010829908706465876,-0.012208323160082347,-0.01042915211158886,-0.005535282132363369,-0.012051935370757152,-0.009119038336538026,-0.00841835649970441,-0.010231817271761966,-0.009960900795967152,-0.00866580097237782,-0.009178752942633086,-0.009819505169152854
