,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,2426872.308220975,2264091.702036472,2328918.6495933,2264046.4239636823,2548245.131885333,2626524.9556098497,2967094.8514394388,3203794.433224775,3139679.840563216,3230795.9636515724,3484195.314752156,3448781.7509337384,3786107.9213374956,3736979.6001221514,3839564.8475535614,4050421.1244181604,4237143.5904315,4119463.5125420704
1,2468992.3931157514,2330294.258893797,2459224.7563722855,2371710.7199525763,2613666.241845458,2853348.676889714,3037764.2523108404,2999371.642564741,3129822.987123496,3319313.2919753096,3446079.4267683597,3687465.1529661817,3645666.696532072,3899956.8092748835,3881584.0671960525,4810759.448818369,4268937.131997871,4164452.280711348
2,2464792.453850261,2280193.8870482733,2238783.56885044,2418368.723663848,2553465.8044786872,2866861.280412263,2768743.77461577,2928132.3972352347,3049056.798866341,3318817.3879033714,3481204.43375183,3544353.6945106764,3739969.5808325093,3841279.4909800394,3853735.7406068943,4159435.782805983,4224032.086998025,4277569.578340816
