,2,3,4,5,6,7,8,9
0,4.639854234445258,5.453680249751152,7.351605227194804,7.648482695133289,7.746950623357544,6.29274519721398,6.48635204396977,6.709160734131314
1,4.626450205045248,5.314950736365592,7.1242532916636305,8.798586802171277,7.113336163252446,7.288761552744999,7.040202355817308,5.957768825727455
2,4.758446436543357,6.355169047201977,8.015900605417727,7.281210364403265,7.202530883530444,6.915354568854395,6.7698768273336345,7.008389121363857
3,4.603644363558524,5.752436597278191,7.570676284861477,7.59547511228922,8.208299419314102,7.929611525870963,6.789397147912975,6.711831751375758
4,4.662057887468259,5.126631452083468,7.336909887507513,7.265449347417023,6.794222959206896,7.451240179238645,6.72363115399021,6.025983393992634
