,2,3,4,5,6,7,8,9
0,5014728.122507419,5017006.568573964,4855284.0400694,4904958.86495203,4955798.753174514,5156583.887988038,5484084.103716228,5608055.542952846
1,5031178.19487443,4984414.403037595,4765143.956773772,4886575.095269683,4935115.029335781,5094171.613914597,5356315.913568581,5477151.465008271
2,4966673.197339671,4759902.288230634,4861945.50622986,4822586.135027156,4971626.189175695,5171652.47202281,5335100.962126164,5445356.062441135
3,4992005.812376015,4812158.9087460525,4883277.635797343,4947771.004751607,5118827.786356181,5104441.658967222,5318144.27920504,5389421.544030034
4,5048584.906634111,4806859.094608097,4755747.409524479,5228792.237395218,5026077.4937929,5233272.443015165,5381399.963306311,5657837.663054486
