,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,2467292.523589398,2275326.110111701,2361236.555665012,2427892.2331971405,2819635.341558463,2682402.544372,2682629.7735249624,2883600.686757033,3082973.532950994,3098284.0374822873,3890788.2014071764,3419007.495985862,3609713.2773948903,3672796.721505824,3988190.8727842732,3874137.821001501,4147481.8175183358,4769984.233756309
1,2450472.015110023,2243371.3676234037,2251948.1176747996,2330200.2248392915,2577023.6732594953,2626029.740220579,2725746.2139330627,2958023.735440451,3048695.94260485,3231253.4730944512,3372153.461932029,3502106.1388030467,3434373.909469828,3786587.1828320925,3931052.8371454496,4106682.2847197377,4119219.466512605,4333430.928613855
2,2463850.4465210936,2267759.6949352734,2333001.655629285,2335788.8812622987,2945073.6858522166,2697962.078086068,2880755.4984104745,3308626.9243351268,3121162.9557894315,3129944.873462793,3376448.9685730254,3536391.3556517223,3712805.125965109,3685066.900148919,3900007.673533906,3948732.9346742365,4878118.827591329,4272087.489995229
