,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,1722312.7007796187,1472673.014064026,1456232.557512068,1471143.4612948112,1354928.3513235247,1393727.8401763826,1531687.376507823,1415035.6630434645,1500140.5620986696,1636805.5804817148,1735637.781229863,1720126.48623071,1842415.4550523916,1809667.0399163226,1907174.632765376,2006060.7614473407,2001347.972112787,2302495.094716223
1,1767345.4289977434,1625864.027993644,1453676.8185327651,1413369.5901760536,1421592.5700749333,1459150.098814697,1478960.2918778018,1423231.576781985,1512433.4794666502,1734595.6554535017,1736371.9413507418,1744698.1086087623,1680789.1183577161,1763639.469042704,1909295.418506563,1982434.3904759,2163284.2431856943,2264175.7679675035
2,1747515.3505873252,1419901.4191634574,1378375.966870698,1323732.327767223,1396883.923807204,1366420.5733508626,1449971.1317260175,1467654.1879653218,1655560.8912020363,1562749.9224716225,1801157.0360126002,1822030.5457755085,1833919.8545238897,2000004.6546014878,1960764.8289610578,2058782.897460616,2136041.6940079117,2148963.493965636
