,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,2225960.7232603,1973047.8856833675,2083579.5479477434,1981000.2391723825,2188622.981606503,2499872.6628962,2276333.8680910366,2386154.69433789,2622452.394364168,2774565.866542372,2860633.7122883047,2910596.9517873595,3096298.4777043047,3112409.4916597297,3125262.819520039,3434426.104865226,3481017.0777089624,3616527.8896116666
1,2191423.175582437,2042621.1462876233,1894027.9763051951,2018026.5269658477,2175855.1053040586,2154774.6643997356,2278256.182284317,2458975.072336928,2511723.0590687646,2741703.4647167865,2744810.9739858015,2848128.301417454,3067716.3527316046,3103612.3290023967,3118773.8937895186,3415211.8930960656,3352509.0730193174,3570844.7523835916
2,2183293.3219226636,1909337.7521463446,1834347.8063288955,1929571.2048697756,1956300.6114920422,2183977.781070469,2298266.9585719854,2392491.479386301,2521267.500584751,2663813.6533535,2812383.527858669,2947178.532994353,2942946.644716651,3302801.5699740704,3180046.5399057493,3303991.6322939405,3362487.7837885916,3620106.257445285
